Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
16;1155956;2НДФЛ;Ремонт;1;0.59;мужской;0;0;высшее;рабочий;>250;1;75;27;Торговля;ООО;женат / замужем;1;1;1;1;1;0.0108695652;1;4;1;0;0.6;6;4;91;10;3;1;2;46;1;0;0;0;0;0;0
16;1155976;Форма банка (без печати работодателя);Ремонт;1;0.17;женский;0;0;незаконченное высшее;специалист;>250;0;257;48;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1155996;Форма банка (без печати работодателя);Ремонт;1;0.49;женский;1;0;среднее-специальное;вспомогательный персонал;>250;0;119;49;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156016;Поступление зарплаты на счет;Покупка автомобиля;0;0.55;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156036;2НДФЛ;Покупка недвижимости/ строительство;1;0.34;мужской;2;0;высшее;менеджер среднего звена;>250;0;152;42;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156056;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.08;мужской;0;0;высшее;специалист;< 50;1;68;41;Другое;ЗАО;женат / замужем;2;2;1;1;0;0;0;1;1;1;0.5;2;2;27;4;1;2;0;12;0;0;0;0;0;0;0
16;1156076;Поступление зарплаты на счет;Ремонт;1;0.49;мужской;0;0;высшее;вспомогательный персонал;>250;0;7;29;Торговля;ООО;женат / замужем;1;0;0;0;0;0.183908046;0;0;0;0;1;2;0;71;2;1;0;16;68;1;0;0;0;0;0;0
16;1156096;2НДФЛ;Ремонт;1;0.5;мужской;2;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156116;2НДФЛ;Ремонт;1;0.27;мужской;0;0;среднее-специальное;специалист;>250;3;196;36;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156136;Свободная форма с печатью работодателя;Ремонт;1;0.18;женский;0;0;высшее;менеджер среднего звена;>250;3;85;31;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.0636363636;0;0;0;0;0.1666666667;2;10;103;12;2;0;16;94;1;0;0;0;0;0;0
16;1156156;Форма банка (без печати работодателя);Ремонт;0;0.18;мужской;0;0;среднее-специальное;рабочий;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156176;Поступление зарплаты на счет;Ремонт;1;0.47;мужской;1;0;среднее;вспомогательный персонал;>250;0;65;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156196;Форма банка (без печати работодателя);Отпуск;1;0.26;мужской;1;0;ученая степень;менеджер по продажам;>250;0;37;36;Торговля;ООО;женат / замужем;5;2;1;1;1;0.0740740741;1;1;0;0;0.6666666667;4;2;100;6;3;2;5;80;1;0;0;0;0;0;0
16;1156216;2НДФЛ;Отпуск;1;0.25;женский;2;0;высшее;специалист;>250;0;70;44;Информационные технологии;ООО;женат / замужем;7;5;4;4;1;0.0241935484;0;1;1;1;0.3636363636;4;7;121;11;1;0;0;85;1;0;0;0;0;0;0
16;1156236;Форма банка (без печати работодателя);Покупка автомобиля;1;0.25;женский;0;0;среднее-специальное;рабочий;< 50;0;42;28;Торговля;Индивидуальный предприниматель;женат / замужем;1;1;1;1;1;0.1060606061;0;0;0;0;0;0;4;59;4;0;2;68;103;1;1;1;0;0;0;0
16;1156256;2НДФЛ;Покупка недвижимости/ строительство;1;0.59;мужской;0;0;высшее;вспомогательный персонал;>250;1;31;43;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156276;2НДФЛ;Ремонт;1;0.31;женский;0;0;среднее-специальное;вспомогательный персонал;>250;3;359;49;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156296;2НДФЛ;Ремонт;1;0.42;мужской;0;0;высшее;рабочий;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156316;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.53;женский;1;0;высшее;специалист;>250;0;125;43;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156336;;Ремонт;0;;женский;0;0;высшее;другое;;1;73;30;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156356;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.14;мужской;1;0;среднее-специальное;менеджер высшего звена;< 50;0;13;33;Торговля;ООО;женат / замужем;0;0;0;0;0;0.1721854305;0;0;0;0;0.5;3;3;125;6;1;2;17;56;1;0;0;0;0;0;0
16;1156376;2НДФЛ;Покупка автомобиля;0;0.5;женский;0;0;высшее;торговый представитель;>250;0;26;30;Торговля;ООО;гражданский брак;1;1;1;1;1;0.0945945946;1;0;0;0;0.2857142857;2;5;67;7;1;0;9;47;1;0;0;0;0;0;0
16;1156396;2НДФЛ;Покупка недвижимости/ строительство;0;0.57;мужской;2;0;высшее;специалист;>250;3;54;32;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156416;2НДФЛ;Покупка мебели;0;0.25;мужской;0;0;высшее;специалист;>250;1;51;57;Другое;ОАО;женат / замужем;1;0;0;0;0;0;1;0;0;0;0.1111111111;1;8;89;9;1;5;10;77;0;0;0;0;0;0;0
16;1156436;2НДФЛ;Покупка земли;0;0.38;женский;0;0;высшее;специалист;>250;1;18;25;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156456;Форма банка (без печати работодателя);Отпуск;1;0.58;женский;0;0;высшее;специалист;>250;0;67;28;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156476;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.05;мужской;0;0;высшее;специалист;>250;0;51;51;Другое;ОАО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.2222222222;2;7;140;9;2;3;28;92;0;0;0;0;0;0;0
16;1156496;2НДФЛ;Ремонт;1;0.37;женский;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156516;2НДФЛ;Покупка недвижимости/ строительство;1;0.46;женский;1;0;высшее;специалист;>250;0;72;51;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156536;2НДФЛ;Ремонт;0;0.54;женский;0;0;высшее;специалист;>250;3;61;25;Торговля;ООО;холост / не замужем;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156556;Форма банка (без печати работодателя);Покупка автомобиля;0;0.12;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156576;Поступление зарплаты на счет;Ремонт;1;0.43;женский;2;0;среднее-специальное;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156596;Свободная форма с печатью работодателя;Обучение;1;0.37;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156616;Поступление зарплаты на счет;Покупка автомобиля;1;0.51;мужской;1;0;среднее-специальное;вспомогательный персонал;>250;0;38;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156636;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.49;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156656;Форма банка (без печати работодателя);Ремонт;1;0.29;женский;0;0;среднее-специальное;торговый представитель;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156676;2НДФЛ;Ремонт;0;0.46;мужской;1;0;высшее;рабочий;>250;0;173;36;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156696;Форма банка (без печати работодателя);Ремонт;1;0.59;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156716;Свободная форма с печатью работодателя;Ремонт;1;0.48;мужской;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156736;Поступление зарплаты на счет;Ремонт;0;0.56;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156756;Свободная форма с печатью работодателя;Ремонт;1;0.38;мужской;0;0;высшее;менеджер среднего звена;< 50;0;52;46;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156776;Свободная форма с печатью работодателя;Ремонт;1;0.47;женский;0;0;высшее;специалист;>250;0;25;37;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.1184210526;0;0;0;0;0.2222222222;2;7;67;9;1;1;13;84;1;0;0;0;0;0;0
16;1156796;;Отпуск;0;;женский;1;0;Высшее/Второе высшее/Ученая степень;;;0;86;35;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156816;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.35;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;14;39;Торговля;ООО;женат / замужем;2;2;0;0;0;0.012345679;1;0;0;0;0.8333333333;5;1;80;6;1;0;7;28;1;0;0;0;0;0;0
16;1156836;2НДФЛ;Ремонт;1;0.49;женский;3;0;высшее;вспомогательный персонал;>250;3;120;38;Другое;Государственное предприятие;женат / замужем;3;3;2;2;0;0.0254237288;0;0;0;0;0.125;1;7;115;8;0;0;21;117;1;0;0;0;0;0;0
16;1156856;2НДФЛ;Покупка недвижимости/ строительство;1;0.39;женский;0;0;высшее;вспомогательный персонал;>250;1;56;28;Торговля;ОАО;холост / не замужем;1;1;1;1;0;0;0;0;0;0;0;0;3;8;3;0;3;11;16;0;0;0;0;0;0;0
16;1156876;2НДФЛ;Покупка автомобиля;0;0.56;женский;1;0;высшее;менеджер среднего звена;< 50;0;11;46;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;1;1;1;1;2;0;25;2;0;0;1;23;0;0;0;0;0;0;0
16;1156896;Свободная форма с печатью работодателя;Отпуск;1;0.58;мужской;1;0;среднее-специальное;рабочий;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156916;2НДФЛ;Ремонт;1;0.25;мужской;3;0;среднее-специальное;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156936;2НДФЛ;Лечение;1;0.49;мужской;1;0;среднее-специальное;рабочий;>250;3;11;38;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156956;2НДФЛ;Покупка автомобиля;0;0.52;мужской;0;0;незаконченное высшее;рабочий;>250;0;51;43;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156976;Форма банка (без печати работодателя);Ремонт;1;0.37;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1156996;2НДФЛ;Покупка автомобиля;0;0.08;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;27;41;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1157016;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.48;мужской;1;0;высшее;специалист;>250;1;21;36;Другое;ООО;женат / замужем;0;0;0;0;0;0.1666666667;0;0;0;0;1;2;0;10;2;1;0;10;10;1;0;0;0;0;0;0
16;1157036;Поступление зарплаты на счет;Отпуск;1;0.46;женский;0;0;среднее-специальное;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;1157056;Поступление зарплаты на счет;Покупка автомобиля;0;0.46;мужской;0;0;высшее;вспомогательный персонал;>250;0;20;25;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;1;1;0;7;1;0;0;20;20;0;0;0;0;0;0;0
16;1157076;2НДФЛ;Ремонт;0;0.21;мужской;0;0;высшее;специалист;>250;3;20;34;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
